id,accident_id,car_id,driver_id,alcohol_level,is_blamed,is_exited_crash,driver_damage,n_passengers
840,840,5950,13765,0.7524589451578334,False,False,Средние,2
840,840,16841,2749,0.6818479590365585,True,True,Лёгкие,3
841,841,8426,13397,0.6512854825601103,False,False,Лёгкие,3
841,841,2515,5339,0.3106994801566848,True,False,Лёгкие,0
841,841,7602,9023,0.5738733316631389,False,False,Тяжёлые,0
841,841,8079,18404,0.7197609169072056,False,False,Лёгкие,0
842,842,18030,17591,1.224258947528541,False,True,Лёгкие,3
842,842,2829,11321,0.6467005230526844,True,False,Тяжёлые,0
842,842,2232,14607,0.22152339578867564,False,False,Лёгкие,1
842,842,11316,7699,0.2370548042878741,False,False,Лёгкие,0
843,843,14139,4657,0.0,False,False,Средние,1
843,843,39,19228,1.7413931379920875,True,False,Лёгкие,0
843,843,13138,14817,0.4326755612832188,False,True,Лёгкие,3
843,843,14137,4844,0.1872369215762792,False,True,Средние,0
844,844,6559,12057,0.4202400888527781,False,False,Лёгкие,3
844,844,7624,7888,0.4593839396300034,False,False,Лёгкие,1
844,844,11422,7377,0.2187719444007952,False,False,Тяжёлые,3
844,844,16126,13591,0.0,True,False,Средние,0
845,845,11425,17236,0.6457257776042639,False,False,Средние,1
845,845,9294,3500,0.3844068384797703,False,False,Средние,1
845,845,10020,63,0.21593809104591485,False,True,Средние,2
845,845,10145,9237,0.44655861694778587,True,True,Лёгкие,1
846,846,6839,7499,0.9213185753811886,False,False,Лёгкие,1
846,846,9731,8204,0.0,True,False,Тяжёлые,3
846,846,16192,11688,0.20209746306474446,False,False,Лёгкие,0
847,847,3352,7062,0.0,True,False,Тяжёлые,3
847,847,14242,593,0.39122022278352303,False,False,Лёгкие,0
847,847,4689,19611,0.6694847208116246,False,False,Лёгкие,0
847,847,9022,8295,0.655835875209954,False,False,Средние,3
848,848,4999,14757,0.7270709060085288,True,False,Средние,2
848,848,7422,16102,0.7394778777977664,False,False,Средние,0
848,848,10877,19142,0.5066937488455514,False,False,Лёгкие,3
849,849,862,15200,1.4343773757287046,False,False,Лёгкие,2
849,849,12177,10918,1.0451254200720943,False,True,Средние,1
849,849,4762,877,1.631295044885777,True,False,Средние,3
850,850,14597,8485,0.4893145477433177,False,False,Лёгкие,1
850,850,13953,9256,0.25747784296640197,False,False,Лёгкие,3
850,850,3864,7223,0.2379583792800945,True,False,Средние,3
851,851,11180,17503,0.5644913740187645,True,False,Тяжёлые,2
851,851,5825,289,0.0,False,True,Лёгкие,2
852,852,9764,11559,0.6971665283383405,False,False,Средние,3
852,852,4684,15139,0.22484063420265296,True,True,Лёгкие,1
853,853,4628,9443,0.0,False,False,Средние,2
853,853,14268,6057,0.9100093322833376,True,False,Лёгкие,2
853,853,10538,18897,0.0,False,False,Средние,2
854,854,12260,861,0.0,False,False,Тяжёлые,0
854,854,9151,7315,0.9279727577504184,False,False,Лёгкие,3
854,854,15190,12924,0.6157036508473286,True,False,Тяжёлые,1
854,854,1323,6967,0.0,False,False,Тяжёлые,3
855,855,17568,12366,0.0,False,False,Средние,3
855,855,5644,2794,0.0,False,False,Средние,1
855,855,2571,10743,0.16324830106404006,True,False,Тяжёлые,0
856,856,16605,13928,0.1881030784178488,False,False,Средние,0
856,856,14701,13141,0.0,True,False,Лёгкие,3
857,857,5324,1235,0.6925504136283781,True,False,Тяжёлые,1
857,857,17864,7536,0.0,False,False,Лёгкие,3
857,857,3457,9749,0.6325319921576954,False,False,Лёгкие,1
858,858,7834,19276,0.28314398383143663,True,False,Лёгкие,1
858,858,6740,7642,0.17931994879077567,False,False,Лёгкие,3
859,859,17884,17903,0.0,False,False,Тяжёлые,0
859,859,2591,14126,0.9711884057490844,False,False,Тяжёлые,3
859,859,9011,2112,0.29175630837270194,True,True,Лёгкие,3
860,860,6268,13650,0.3671804254555344,True,False,Лёгкие,0
860,860,2163,16601,0.4571512802541854,False,False,Средние,0
861,861,14188,1333,0.0,True,False,Средние,0
861,861,12585,16944,0.7898251766654681,False,False,Лёгкие,2
861,861,16020,9259,0.7626890349426679,False,False,Средние,0
862,862,8019,17692,0.8215264168685514,False,False,Лёгкие,0
862,862,16663,1983,0.2825401788550009,False,False,Лёгкие,2
862,862,1281,7637,1.1322729322686922,True,False,Средние,2
862,862,4562,72,0.2007369073987108,False,False,Лёгкие,1
863,863,14763,12936,0.3795106282719961,False,False,Лёгкие,1
863,863,13149,17412,0.3350259181055622,False,False,Тяжёлые,1
863,863,8601,17322,0.0,True,False,Лёгкие,3
863,863,10284,1329,0.4084806559889415,False,False,Лёгкие,2
864,864,11096,19438,0.681225658731464,False,True,Лёгкие,3
864,864,1321,12978,0.8884576672513246,False,False,Средние,3
864,864,10203,16203,0.15537610202659272,False,False,Лёгкие,2
864,864,15830,3665,0.0,True,False,Средние,1
865,865,9136,3032,0.30428218224608283,True,True,Средние,3
865,865,2464,6385,0.6303274367935873,False,True,Тяжёлые,3
865,865,5483,4914,0.0,False,False,Тяжёлые,1
865,865,6360,9476,0.9495021847826544,False,False,Средние,2
866,866,482,7235,0.7480736996554462,False,True,Тяжёлые,3
866,866,14909,5352,1.222032696306724,True,False,Тяжёлые,2
866,866,7773,6552,0.8943699728802261,False,False,Лёгкие,3
867,867,3360,15450,0.2375512753444839,True,False,Лёгкие,2
867,867,11213,5069,0.7082706755970923,False,True,Тяжёлые,1
868,868,10628,3653,0.0,True,False,Средние,2
868,868,12333,17449,0.41055187157154827,False,False,Лёгкие,2
868,868,15737,18046,0.5971910313646861,False,False,Средние,1
869,869,11619,19980,0.9536833341270428,False,True,Тяжёлые,1
869,869,3963,15603,0.4441706732831125,False,False,Лёгкие,0
869,869,535,3123,0.24029551491964865,True,False,Лёгкие,2
869,869,12491,15496,0.4041702228364926,False,False,Средние,0
870,870,7881,8305,0.2552522967360483,False,True,Тяжёлые,0
870,870,13836,4903,0.4736751603714922,False,False,Лёгкие,0
870,870,4437,11690,0.19642768541823893,True,False,Средние,0
870,870,16325,15957,0.0,False,True,Лёгкие,2
871,871,4408,8621,0.6934238380622678,False,False,Лёгкие,1
871,871,16331,3457,0.0,True,True,Лёгкие,1
871,871,9693,2236,0.6933525825325259,False,False,Средние,0
872,872,12528,12238,1.2427944261275232,True,False,Средние,3
872,872,17945,18249,0.7761322060709969,False,False,Лёгкие,0
872,872,13761,8862,1.3751489220089128,False,True,Тяжёлые,0
872,872,2359,6590,0.4578874317201596,False,False,Средние,0
873,873,414,13884,0.0,False,True,Лёгкие,1
873,873,5476,18839,0.21971314375336096,False,False,Лёгкие,2
873,873,17169,16813,0.3450671625720326,False,False,Средние,1
873,873,14359,3261,0.35254906604816705,True,True,Лёгкие,1
874,874,8919,6437,0.0,False,False,Лёгкие,0
874,874,13912,15950,1.1824781312135324,True,False,Лёгкие,1
874,874,6873,14237,0.0,False,True,Лёгкие,0
874,874,12523,12449,0.0,False,False,Лёгкие,2
875,875,14566,19991,0.6630856950545577,False,False,Тяжёлые,0
875,875,14251,977,0.3586365897716395,False,False,Лёгкие,3
875,875,14212,8901,0.4797988155260716,True,False,Лёгкие,2
876,876,1215,18365,0.5996559240919956,False,False,Средние,2
876,876,10479,19792,0.7102092656247366,False,False,Средние,3
876,876,7914,16920,0.5824935305216679,True,False,Лёгкие,1
877,877,3010,9391,0.0,False,False,Средние,3
877,877,13515,8373,0.5250693496590951,True,False,Средние,0
878,878,12034,5586,0.4081358162101975,True,False,Лёгкие,1
878,878,5474,17580,0.5402725753690258,False,False,Средние,0
878,878,12010,2688,0.2609100146397294,False,False,Тяжёлые,3
879,879,3300,3792,0.2676522803243861,True,False,Средние,2
879,879,12330,8496,0.8577186394824937,False,False,Лёгкие,0
880,880,2685,17944,0.2748735408906964,True,False,Лёгкие,2
880,880,8213,10701,0.40436107153887546,False,True,Средние,1
880,880,12532,7880,0.5920833855384289,False,False,Тяжёлые,2
880,880,11959,9148,0.3921521364739453,False,False,Тяжёлые,0
881,881,1657,19352,0.17816216781188876,True,False,Средние,3
881,881,11788,11851,1.8409710199207596,False,False,Лёгкие,3
881,881,17622,15493,0.5183996328704313,False,False,Лёгкие,2
882,882,11762,11282,1.2280174202987737,True,False,Средние,2
882,882,1385,9762,0.6667816348668664,False,False,Средние,1
882,882,1122,15345,0.4888776524556183,False,True,Средние,1
883,883,9273,15161,0.0,False,True,Лёгкие,1
883,883,12898,6942,0.46331630443234006,True,False,Средние,3
883,883,7607,19674,0.4987675556701527,False,False,Средние,3
883,883,15026,9236,0.5374096029009975,False,False,Лёгкие,0
884,884,5932,14575,0.34441819110980865,True,False,Средние,1
884,884,11238,12302,0.6551009563697581,False,False,Тяжёлые,0
885,885,8005,4623,0.24083608865739745,False,False,Лёгкие,1
885,885,13347,6202,0.3317665249896162,True,True,Средние,1
886,886,2999,10218,0.9620774490720412,True,False,Лёгкие,2
886,886,11716,4166,0.5460479659245433,False,False,Средние,2
887,887,1180,6003,0.0,False,False,Тяжёлые,2
887,887,16146,7975,1.0729491090271108,True,True,Лёгкие,0
887,887,3005,3519,0.3958122417387981,False,False,Лёгкие,3
888,888,10800,533,0.0,False,False,Средние,0
888,888,488,9846,0.17612540314459554,True,False,Лёгкие,1
889,889,2469,12408,0.4086484924598143,False,False,Лёгкие,1
889,889,7499,6431,0.320263538105317,True,True,Средние,1
890,890,2635,95,0.8157606513963956,True,False,Тяжёлые,0
890,890,5813,4391,0.968825285076956,False,True,Тяжёлые,1
891,891,13528,12726,0.0,False,False,Лёгкие,0
891,891,7488,15990,0.7907192652565121,True,True,Средние,2
891,891,17617,4204,0.458624879966333,False,False,Лёгкие,1
892,892,3277,14077,0.16243769390510998,False,False,Средние,2
892,892,1911,5980,0.43477662637440795,True,False,Лёгкие,0
893,893,14800,1634,0.3913036951023894,False,False,Средние,2
893,893,8322,9624,0.2543685383916662,False,True,Лёгкие,3
893,893,16744,3625,1.3017478661758188,True,False,Средние,3
894,894,18119,8290,0.6605639172644713,True,False,Средние,0
894,894,10574,3115,0.0,False,False,Средние,1
894,894,12323,18934,0.4671586163105784,False,False,Средние,3
895,895,4351,6401,0.0,False,False,Средние,3
895,895,4739,5613,0.0,False,True,Средние,3
895,895,16116,15110,0.4098449931537597,True,False,Лёгкие,0
896,896,15699,14054,1.0039686516727426,False,False,Тяжёлые,2
896,896,18095,9453,0.3161210653046572,True,False,Средние,0
897,897,3349,10379,1.3651255164463254,False,True,Средние,2
897,897,17728,4207,0.6606510763503172,True,False,Лёгкие,1
898,898,12426,15451,0.15180197357644046,False,False,Средние,2
898,898,7811,7003,0.32521090501400063,True,True,Лёгкие,2
898,898,3034,4574,0.0,False,False,Средние,3
899,899,1910,15124,0.4168133794228421,False,False,Лёгкие,0
899,899,17766,19042,0.15458543826942225,True,True,Лёгкие,3
900,900,1502,10235,0.3253773220563241,False,False,Средние,3
900,900,1600,1288,0.0,False,False,Средние,3
900,900,2723,12914,0.2348978603483165,True,False,Тяжёлые,0
901,901,3403,15735,0.2629702126271697,False,True,Тяжёлые,1
901,901,17426,8845,0.17306419323944153,True,False,Лёгкие,0
901,901,2750,1915,0.9272940319848656,False,False,Средние,2
902,902,15790,4493,0.1591078157251456,False,False,Лёгкие,0
902,902,10268,11035,0.4842500150724291,True,False,Средние,2
903,903,9158,11312,0.4202260929391054,False,False,Средние,2
903,903,9452,2406,0.9376156517747556,True,False,Лёгкие,3
903,903,10458,937,0.267794783290807,False,False,Средние,2
903,903,8906,2210,0.7456359672263844,False,False,Лёгкие,0
904,904,5045,11797,0.6178992649791217,True,False,Лёгкие,2
904,904,7852,946,0.2441864138841985,False,False,Тяжёлые,0
904,904,9184,9683,0.0,False,False,Лёгкие,3
905,905,16280,12385,0.0,False,False,Тяжёлые,3
905,905,6263,3722,0.42906757921679856,False,False,Средние,1
905,905,15243,18076,0.0,True,False,Средние,0
905,905,10903,19582,0.9243532903035828,False,True,Средние,0
906,906,13896,15230,0.21980385447247947,True,False,Лёгкие,2
906,906,2142,242,0.5298387884848517,False,False,Лёгкие,2
906,906,10291,9227,0.3043915826771285,False,False,Лёгкие,1
906,906,17907,1385,0.19731909610999235,False,False,Лёгкие,2
907,907,6663,8807,0.508639430380899,False,False,Тяжёлые,3
907,907,10983,6542,0.5465406390219709,False,False,Лёгкие,0
907,907,2771,2074,0.0,False,False,Средние,3
907,907,17535,14120,0.32855587046403284,True,False,Лёгкие,1
908,908,6877,3391,0.0,True,False,Средние,1
908,908,11429,2714,1.1413432426344812,False,False,Лёгкие,2
908,908,10195,434,0.0,False,False,Средние,0
908,908,16065,18350,0.36514723675262173,False,False,Средние,3
909,909,11438,16197,0.5254182816434765,True,False,Средние,0
909,909,7595,5696,0.0,False,False,Средние,2
909,909,14011,18642,0.8285535126167513,False,False,Лёгкие,2
910,910,1636,19273,0.0,False,False,Средние,1
910,910,134,12268,0.5864442403224164,False,True,Лёгкие,2
910,910,4391,4374,0.0,False,False,Средние,2
910,910,5683,865,0.6157747521093713,True,True,Средние,3
911,911,11656,2735,0.6821703391812003,False,False,Средние,0
911,911,10589,18578,0.5229628200037554,False,False,Тяжёлые,1
911,911,7748,2843,0.6811034726296393,False,False,Лёгкие,2
911,911,7345,1359,0.3653049731273483,True,False,Лёгкие,3
912,912,2758,18166,0.3021419238856303,False,True,Лёгкие,0
912,912,15695,5959,0.3338662564855745,True,False,Средние,2
912,912,11409,19746,0.5483414980095129,False,False,Тяжёлые,3
913,913,1414,9181,0.6234726779159063,False,False,Тяжёлые,1
913,913,7201,14459,0.0,True,True,Средние,3
914,914,5397,17394,0.4322794059098069,False,False,Тяжёлые,2
914,914,13791,2686,0.5808287761730928,False,False,Тяжёлые,0
914,914,9704,17725,0.0,True,False,Лёгкие,3
915,915,2477,4373,0.6783062929089199,False,False,Лёгкие,1
915,915,10633,7725,0.45153478507878997,True,True,Средние,1
916,916,11616,4355,0.6822168320444498,False,False,Средние,0
916,916,5039,5468,0.3616360948321344,False,False,Лёгкие,1
916,916,11372,17400,0.44075529531070096,True,False,Средние,3
917,917,4966,17830,0.2590522586722557,False,False,Лёгкие,1
917,917,17535,748,0.2001376603369117,False,False,Тяжёлые,0
917,917,11363,12162,0.0,True,False,Лёгкие,2
918,918,13533,17388,0.7355599288201721,False,False,Тяжёлые,3
918,918,13075,4322,0.6759068473253663,False,False,Лёгкие,2
918,918,14741,527,0.2673122588814578,True,False,Средние,3
919,919,6980,14855,0.4425295328348413,True,False,Лёгкие,0
919,919,5834,13862,0.6848218763591327,False,False,Средние,0
919,919,8084,13876,0.48770331755888296,False,False,Средние,0
920,920,3045,16582,0.31760916119568633,True,False,Лёгкие,2
920,920,16848,8113,0.9563055833807012,False,False,Лёгкие,2
921,921,10659,9338,0.3525854431727295,False,False,Лёгкие,1
921,921,3727,10461,0.9815911192134492,True,False,Средние,3
921,921,822,13145,0.25880583280841624,False,True,Средние,2
922,922,9093,19812,0.1563845071778979,True,False,Средние,0
922,922,15952,8647,0.627451691172679,False,False,Лёгкие,1
923,923,13835,16275,0.0,True,True,Средние,1
923,923,17360,7772,0.7830025911749604,False,True,Тяжёлые,2
924,924,17080,734,1.0855298973601486,True,False,Тяжёлые,3
924,924,8862,13989,1.347494151671691,False,False,Лёгкие,3
924,924,4438,19750,0.8832113150914229,False,False,Тяжёлые,3
925,925,10793,8535,0.2362755683251996,True,False,Средние,2
925,925,14759,16003,0.4867578046275917,False,False,Лёгкие,2
926,926,13909,9273,0.9133139583894592,False,False,Лёгкие,3
926,926,4954,13751,0.0,True,True,Средние,2
927,927,124,19589,0.5837739876108076,True,False,Тяжёлые,2
927,927,8044,19469,1.1141768489029895,False,False,Тяжёлые,1
928,928,10014,7800,0.7236727265004157,True,True,Средние,0
928,928,7080,5982,0.6565634153408408,False,False,Средние,3
928,928,10940,10245,0.6820617653266198,False,False,Средние,2
929,929,6843,17732,0.0,False,False,Лёгкие,2
929,929,11376,14933,0.8904952629618398,False,False,Лёгкие,1
929,929,3405,4476,0.5820583982500814,False,False,Лёгкие,3
929,929,3181,11244,0.3925461127358592,True,False,Средние,1
930,930,15195,8470,0.0,True,False,Лёгкие,2
930,930,12472,19461,0.4396946049117055,False,False,Средние,1
931,931,13939,11672,0.17422249962673345,True,False,Лёгкие,1
931,931,867,6573,0.2831208432163611,False,False,Лёгкие,1
931,931,16324,7268,0.4312362431247981,False,False,Тяжёлые,0
931,931,9255,13197,0.0,False,True,Тяжёлые,3
932,932,571,2610,0.3501012222127652,True,True,Средние,2
932,932,15229,5259,1.15991778688758,False,False,Средние,1
933,933,12547,11754,0.9104500796727438,True,False,Лёгкие,3
933,933,14641,4340,0.6264893295935494,False,False,Средние,1
934,934,191,726,0.6929596188931673,False,False,Лёгкие,3
934,934,14553,15299,0.0,False,False,Тяжёлые,0
934,934,4563,7810,0.0,False,False,Средние,0
934,934,3632,15061,0.8842728686031447,True,False,Средние,0
935,935,14567,5513,0.40536441212270974,False,False,Средние,1
935,935,1913,11824,0.0,True,True,Средние,1
935,935,11771,11052,0.2269740555686348,False,False,Лёгкие,1
935,935,1325,5152,0.341097622075172,False,False,Лёгкие,0
936,936,14906,3169,0.9232565146369583,True,True,Лёгкие,0
936,936,6701,17390,0.4644852861015136,False,False,Средние,3
936,936,6129,8789,0.23004668620611385,False,False,Средние,1
937,937,16421,13375,0.7856293369523729,True,False,Средние,0
937,937,4183,15058,0.8712353731843983,False,False,Средние,1
938,938,17161,10549,0.0,False,True,Лёгкие,2
938,938,208,8507,0.22043311475055127,False,False,Лёгкие,1
938,938,936,16326,0.7645865544711751,False,False,Лёгкие,0
938,938,5803,18027,0.7560269239820817,True,False,Тяжёлые,2
939,939,8921,9123,0.0,False,False,Тяжёлые,0
939,939,11438,1217,0.0,False,False,Лёгкие,2
939,939,10482,10801,0.5637828151352539,False,False,Лёгкие,2
939,939,6765,722,0.0,True,False,Лёгкие,3
940,940,2625,1153,0.16410291407178895,True,False,Лёгкие,2
940,940,12347,17047,0.37729713104272106,False,True,Лёгкие,1
941,941,10287,12738,0.4924387819181682,False,False,Средние,1
941,941,11988,4801,0.7585399651559696,False,False,Лёгкие,0
941,941,14496,13391,0.7923898890294502,True,False,Лёгкие,1
941,941,16932,10034,0.6704026682393616,False,True,Средние,2
942,942,3567,8812,1.462779690398661,False,False,Средние,0
942,942,14126,14280,0.7761667262403545,True,False,Средние,1
943,943,16595,1614,0.17482165277025233,True,False,Лёгкие,2
943,943,5632,18699,0.5227150373083653,False,False,Лёгкие,2
943,943,21,3671,0.8797425188499629,False,False,Лёгкие,0
943,943,10884,4864,0.4827035039360834,False,False,Средние,2
944,944,16067,1236,0.2781927232506492,False,False,Лёгкие,1
944,944,3081,9131,0.0,False,False,Лёгкие,3
944,944,16644,14781,0.9526602673663546,True,True,Средние,2
945,945,15461,6679,0.0,True,False,Лёгкие,0
945,945,207,7078,0.4206713692848131,False,True,Лёгкие,0
945,945,11128,9405,0.7436054434877885,False,False,Лёгкие,1
945,945,2324,13157,0.3081213372352807,False,True,Средние,2
946,946,12266,15244,0.3602236740337685,True,True,Средние,3
946,946,15445,6825,0.0,False,False,Тяжёлые,1
947,947,16963,18227,0.2808330306138638,True,False,Тяжёлые,3
947,947,4527,5997,0.2694690003376085,False,False,Средние,2
948,948,1344,9956,0.25047292201843946,True,False,Лёгкие,1
948,948,14237,5197,0.23514890814453296,False,False,Средние,2
948,948,246,10453,0.6551231404308622,False,False,Средние,1
949,949,3477,517,0.22718439945001384,False,False,Лёгкие,2
949,949,6375,12065,0.1553310688302278,False,False,Средние,0
949,949,9475,3317,0.4976522557727101,True,False,Лёгкие,2
949,949,496,18518,0.454498759689134,False,False,Средние,0
950,950,7282,11889,0.0,False,False,Средние,0
950,950,9934,14501,0.18649744888241845,True,False,Средние,2
950,950,7563,345,0.3061468363821097,False,False,Лёгкие,2
951,951,17207,16779,0.5318124296713032,False,False,Лёгкие,0
951,951,5300,14416,0.2300694200932208,False,True,Средние,0
951,951,2698,15920,0.37409097336275976,True,False,Средние,3
951,951,17521,17547,0.0,False,False,Лёгкие,1
952,952,16963,4325,0.19837573611796175,True,True,Средние,2
952,952,477,18801,0.1967388519038576,False,True,Лёгкие,0
953,953,7549,15986,0.1738619824829644,True,True,Средние,1
953,953,6600,6127,0.5731105111866938,False,False,Тяжёлые,2
953,953,4623,7531,0.2665853815348552,False,False,Тяжёлые,1
953,953,2066,5679,0.0,False,True,Средние,0
954,954,4731,5276,0.8049770688989798,False,False,Лёгкие,3
954,954,13308,3768,0.25603758065443577,True,False,Лёгкие,0
955,955,14250,3499,1.4732062422186338,False,True,Тяжёлые,0
955,955,7463,4228,0.6314470268257601,False,False,Средние,2
955,955,5283,11150,0.4742426531528506,False,False,Лёгкие,2
955,955,16083,17864,0.2181895148152167,True,False,Лёгкие,3
956,956,8751,19422,0.44167379193737105,True,False,Лёгкие,2
956,956,11629,4548,0.3958329578950501,False,False,Тяжёлые,3
956,956,627,18053,0.3093173581184491,False,True,Тяжёлые,2
957,957,6851,15169,0.7276921834473694,True,False,Средние,3
957,957,4258,8806,0.4424333224065326,False,False,Средние,0
957,957,11133,12229,0.0,False,False,Тяжёлые,1
958,958,3847,14361,0.8088274369827365,True,False,Тяжёлые,1
958,958,2830,15137,0.4864024759960974,False,False,Лёгкие,0
958,958,10326,15156,0.3427381289972567,False,False,Лёгкие,0
959,959,16521,911,0.5409847639409532,True,False,Лёгкие,1
959,959,12641,11657,0.35914139552782504,False,False,Тяжёлые,2
959,959,2763,13904,0.20641183076607655,False,False,Лёгкие,0
960,960,12050,3894,0.6185718261932028,False,False,Лёгкие,0
960,960,13650,14912,0.4077051175716981,False,False,Тяжёлые,1
960,960,3130,14210,0.7901842290630486,True,True,Средние,3
960,960,6424,16835,0.35596739630599383,False,False,Лёгкие,3
961,961,15576,12745,0.0,False,False,Тяжёлые,2
961,961,9969,7936,0.9988396596800097,False,False,Лёгкие,2
961,961,10870,14986,0.9493069681530528,True,False,Средние,0
962,962,13919,14077,0.8959972736870474,False,False,Тяжёлые,2
962,962,1412,11799,0.3880668771270301,False,False,Лёгкие,1
962,962,17504,3073,0.2997353711961924,True,False,Средние,3
963,963,15379,15656,0.0,True,False,Средние,1
963,963,11334,19267,0.3857059101083848,False,False,Средние,3
964,964,7926,14858,1.7436955942351442,False,False,Тяжёлые,1
964,964,9830,17064,0.7007800541284169,True,False,Лёгкие,1
964,964,16074,9104,0.601412065170058,False,False,Лёгкие,1
964,964,798,17723,0.6533982164239127,False,False,Средние,2
965,965,14657,19546,0.4412586981876535,True,False,Лёгкие,2
965,965,16224,16288,0.7750142103900871,False,False,Средние,2
966,966,452,17267,0.16645863948075318,False,False,Лёгкие,3
966,966,7864,3248,0.9097852227438232,True,False,Лёгкие,0
966,966,3411,11497,0.5118555692592538,False,False,Лёгкие,3
966,966,17192,6383,0.30042761849868,False,False,Тяжёлые,0
967,967,10156,4966,0.5362393041812039,False,False,Лёгкие,2
967,967,2645,18636,0.3310157928662154,True,False,Лёгкие,0
968,968,3038,9130,0.4140605483629854,False,False,Лёгкие,1
968,968,13311,9292,0.9950588452050844,False,True,Средние,3
968,968,17820,5688,0.0,True,False,Лёгкие,2
968,968,12764,12677,0.5037958047756143,False,False,Средние,1
969,969,4120,18822,0.0,False,False,Лёгкие,2
969,969,16448,15576,0.0,False,False,Средние,3
969,969,17046,10530,0.0,True,True,Лёгкие,2
969,969,11522,10994,0.34641169356656565,False,False,Лёгкие,1
970,970,1264,16962,0.3266514446604512,True,False,Тяжёлые,1
970,970,4266,16095,0.9366637746416894,False,True,Средние,3
971,971,13883,14503,1.0799964491860738,False,False,Тяжёлые,1
971,971,7699,15903,0.7535754135216134,False,False,Лёгкие,2
971,971,588,11407,1.3114939694310523,True,False,Лёгкие,1
971,971,3242,5963,0.8882887702131839,False,False,Лёгкие,1
972,972,13491,18888,1.1359568369398654,True,False,Лёгкие,2
972,972,9523,2296,0.3340707646899039,False,False,Средние,2
973,973,7487,13712,0.1874657230818076,False,False,Лёгкие,1
973,973,12393,15237,0.0,True,False,Тяжёлые,1
973,973,17645,8631,0.16440471121767705,False,False,Лёгкие,3
974,974,14883,2140,0.5652713689238594,False,False,Средние,0
974,974,7136,5535,0.2677972987513655,True,False,Средние,2
974,974,1504,6469,0.8531714654056421,False,False,Лёгкие,1
974,974,17752,12055,0.4963005405313884,False,False,Средние,1
975,975,10549,11251,0.35752005513044266,False,True,Лёгкие,3
975,975,8606,14471,0.5717529454205172,True,True,Лёгкие,3
976,976,13825,5817,0.4617330311029328,False,False,Средние,0
976,976,3043,9550,0.4071418129876296,True,False,Средние,1
976,976,14999,10856,0.388455977640105,False,False,Тяжёлые,3
976,976,8712,3282,0.6244089712564309,False,False,Средние,1
977,977,10974,5053,0.5367056851943328,False,False,Тяжёлые,0
977,977,689,9374,0.5980286793734246,True,False,Средние,1
978,978,6592,7637,0.5008776114572316,False,True,Средние,2
978,978,15637,18171,0.246719225863339,False,False,Средние,0
978,978,8647,16569,0.0,True,False,Тяжёлые,1
978,978,13581,14247,0.7714819072122122,False,False,Средние,3
979,979,17931,17278,0.0,False,True,Лёгкие,3
979,979,70,18833,0.1935273842346374,True,False,Средние,2
979,979,12146,5106,0.7859252116614716,False,False,Средние,1
980,980,5123,3616,1.1798815489076866,True,False,Лёгкие,0
980,980,4691,19138,0.3143813909869356,False,False,Средние,2
981,981,806,5970,0.0,True,False,Лёгкие,3
981,981,6262,1817,0.15475286655644113,False,False,Лёгкие,1
982,982,11745,17438,0.3182985852670984,True,False,Тяжёлые,1
982,982,17968,16876,0.0,False,False,Лёгкие,1
983,983,17805,13051,0.37026118278844855,False,False,Лёгкие,3
983,983,7611,10990,0.39963199047305387,False,False,Лёгкие,3
983,983,14021,9893,1.7044058081416391,True,False,Тяжёлые,0
983,983,611,16104,0.5825722375771601,False,True,Средние,2
984,984,17415,7481,0.15233097018744568,True,False,Лёгкие,3
984,984,16997,10272,0.3701476608854847,False,False,Тяжёлые,3
984,984,5594,9679,0.24604144532119976,False,True,Лёгкие,3
985,985,3679,7861,0.6970963521172236,False,False,Средние,1
985,985,11419,5219,0.0,False,False,Лёгкие,1
985,985,8413,13361,0.2277877166407105,False,False,Тяжёлые,0
985,985,4212,12028,0.0,True,False,Средние,0
986,986,14421,12351,0.6969859627965719,True,False,Лёгкие,3
986,986,15238,605,0.8719202638035107,False,False,Средние,0
987,987,6647,11884,0.0,False,False,Лёгкие,1
987,987,17138,15445,1.6734804789864937,False,False,Лёгкие,3
987,987,4509,4373,1.056419986397435,False,False,Средние,3
987,987,14607,1334,0.16130325121754038,True,False,Лёгкие,3
988,988,12850,9698,0.8312516160969323,True,True,Лёгкие,1
988,988,4384,16237,0.0,False,False,Средние,0
988,988,4203,3558,0.0,False,False,Средние,1
988,988,9919,18396,0.830120292501637,False,False,Лёгкие,3
989,989,773,4107,0.5623295254554681,False,True,Лёгкие,3
989,989,2766,3547,0.5419028810748175,False,False,Средние,2
989,989,8239,3881,0.25489325474944313,False,False,Средние,1
989,989,12876,13765,0.0,True,False,Лёгкие,1
990,990,11435,14965,0.5065058072352249,False,False,Лёгкие,2
990,990,10343,2636,0.15129724829761473,False,True,Средние,1
990,990,4065,12925,0.0,True,False,Средние,1
991,991,3199,9498,0.18403417302944694,True,False,Тяжёлые,3
991,991,12013,15055,1.1921134002345646,False,False,Средние,0
991,991,9722,4561,0.34457455097324186,False,False,Лёгкие,2
992,992,3397,7180,0.19098346927768045,False,False,Лёгкие,0
992,992,7346,4820,0.0,False,True,Лёгкие,0
992,992,9564,4140,0.3468471674672792,False,True,Лёгкие,3
992,992,2383,14832,0.32891678849559564,True,False,Лёгкие,0
993,993,6710,8268,0.2848228013958833,True,False,Средние,2
993,993,1469,9604,0.2798407872807678,False,False,Тяжёлые,0
